order_id,order_date,region,product,segment,channel,quantity,unit_price,revenue,discount_pct
ORD-004878,2024-01-20,West,Widget A,Consumer,Online,1,27.56,27.56,0
ORD-004879,2023-11-29,South,Service Plan,Enterprise,Retail,4,348.01,1392.06,15
ORD-004880,2025-02-04,East,Widget C,SMB,Online,2,431.84,863.68,0
ORD-004881,2024-09-29,North,Gadget X,SMB,Online,6,320.61,1923.65,15
ORD-004882,2025-03-14,West,Widget B,Consumer,Online,4,126.13,504.51,5
ORD-004883,2024-06-26,South,Widget C,Enterprise,Online,4,446.6,1786.4,10
ORD-004884,2023-11-11,,Service Plan,Enterprise,Retail,2,289.23,578.45,5
ORD-004885,2025-06-07,North,Widget A,Enterprise,Online,2,322.32,644.64,5
ORD-004886,2025-02-04,West,Gadget X,SMB,Online,2,354.82,709.65,0
ORD-004887,2025-03-26,East,Widget B,Enterprise,Retail,3,59.38,178.15,0
ORD-004888,2025-03-06,South,Widget A,Enterprise,Partners,2,44.79,89.59,0
ORD-004889,2025-06-10,South,Widget A,Enterprise,Retail,1,145.44,145.44,0
ORD-004890,2024-01-17,West,Gadget X,SMB,Retail,3,275.42,826.25,10
ORD-004891,2023-04-01,South,Widget A,SMB,Retail,4,107.09,428.37,0
ORD-004892,2025-06-14,West,Widget A,SMB,Partners,1,347.88,347.88,0
ORD-004893,2024-09-09,East,Widget B,Enterprise,Retail,3,345.23,1035.68,0
ORD-004894,2023-08-18,North,Widget B,Enterprise,Retail,3,81.08,243.24,0
ORD-004895,2023-12-15,West,Widget A,Enterprise,Retail,3,404.67,1214.0,0
ORD-004896,2023-03-03,East,Widget A,Consumer,Retail,2,120.68,241.36,5
ORD-004897,2025-01-23,West,Widget C,Enterprise,Online,2,56.47,112.95,0
ORD-004898,2025-02-07,North,Widget B,Enterprise,Partners,4,180.66,722.63,0
ORD-004899,2024-05-22,West,Widget C,Consumer,Retail,3,18.27,54.82,15
ORD-004900,2024-08-10,North,Service Plan,Enterprise,Online,5,138.95,694.77,0
ORD-004901,2024-06-01,North,Gadget X,Enterprise,Retail,4,124.47,497.87,0
ORD-004902,2024-01-07,West,Service Plan,Consumer,Partners,3,119.23,357.7,0
ORD-004903,2023-08-13,South,Service Plan,SMB,Retail,2,163.7,327.39,10
ORD-004904,2024-02-28,East,Gadget Y,Enterprise,Online,3,197.3,591.91,5
ORD-004905,2025-05-27,South,Service Plan,Consumer,Online,2,102.1,204.21,0
ORD-004906,2023-03-26,East,Gadget Y,SMB,Online,5,399.5,1997.49,5
ORD-004907,2025-05-15,East,Widget A,SMB,Online,3,473.11,1419.33,5
ORD-004908,2023-04-21,South,Gadget Y,SMB,Online,1,13.54,13.54,5
ORD-004909,2024-06-16,North,Widget B,Consumer,Retail,2,36.16,72.33,0
ORD-004910,2024-05-27,North,Widget B,Consumer,Partners,3,203.13,609.4,5
ORD-004911,2024-07-30,South,Service Plan,SMB,Online,3,180.73,542.2,0
ORD-004912,2024-10-27,,Service Plan,Consumer,Retail,1,370.07,370.07,5
ORD-004913,2023-09-07,South,Widget A,Enterprise,Online,3,176.42,529.26,10
ORD-004914,2024-10-26,South,Gadget Y,Enterprise,Retail,5,497.08,2485.42,5
ORD-004915,2024-10-04,South,Widget B,Enterprise,Online,3,196.56,589.68,0
ORD-004916,2023-08-13,North,Service Plan,Consumer,Retail,3,142.34,427.02,0
ORD-004917,2023-11-19,West,Gadget X,SMB,Retail,4,290.65,1162.59,0
ORD-004918,2024-08-14,West,Widget B,Enterprise,Online,3,222.46,667.37,0
ORD-004919,2023-03-11,East,Service Plan,Enterprise,Online,2,147.0,294.01,0
ORD-004920,2023-11-03,,Service Plan,Enterprise,Online,2,99.92,199.84,0
ORD-004921,2023-02-25,West,Widget B,Enterprise,Partners,5,448.2,2240.99,5
ORD-004922,2024-03-15,North,Widget C,Consumer,Retail,2,471.48,942.96,15
ORD-004923,2024-06-30,East,Gadget Y,SMB,Partners,3,232.58,697.73,5
ORD-004924,2025-03-31,West,Widget B,Consumer,Online,3,376.64,1129.93,0
ORD-004925,2024-12-06,East,Widget B,Enterprise,Online,5,400.31,2001.53,0
ORD-004926,2023-09-17,North,Widget A,SMB,Retail,1,326.11,326.11,5
ORD-004927,2023-04-08,East,Widget C,Consumer,Online,2,150.1,300.2,0
ORD-004928,2023-02-04,East,Widget A,SMB,Retail,3,360.63,1081.9,0
ORD-004929,2024-04-28,West,Gadget X,Enterprise,Retail,4,465.33,1861.32,15
ORD-004930,2024-09-03,East,Widget C,Enterprise,Partners,1,335.04,335.04,10
ORD-004931,2023-03-18,North,Widget A,Consumer,Online,1,246.29,246.29,0
ORD-004932,2025-05-04,West,Widget A,SMB,Online,5,153.88,769.4,0
ORD-004933,2025-02-28,East,Widget B,Consumer,Retail,4,194.91,779.63,10
ORD-004934,2023-06-03,North,Widget B,SMB,Online,1,304.09,304.09,10
ORD-004935,2023-11-10,West,Widget C,Consumer,Online,2,23.57,47.13,5
ORD-004936,2023-03-05,South,Gadget X,SMB,Retail,5,180.59,902.96,5
ORD-004937,2023-12-30,South,Widget B,Enterprise,Retail,3,127.18,381.53,5
ORD-004938,2024-10-08,West,Widget C,Enterprise,Retail,4,361.16,1444.63,5
ORD-004939,2023-10-15,North,Gadget X,Consumer,Retail,2,18.36,36.73,0
ORD-004940,2025-02-16,East,Widget C,Enterprise,Retail,3,272.27,816.82,10
ORD-004941,2025-06-16,East,Gadget X,Enterprise,Online,3,244.62,733.85,0
ORD-004942,2024-04-24,East,Gadget Y,SMB,Partners,2,394.06,788.13,10
ORD-004943,2023-01-12,West,Gadget Y,Consumer,Retail,2,5.29,10.58,0
ORD-004944,2023-11-20,South,Gadget X,Enterprise,Online,9,404.99,3644.92,0
ORD-004945,2025-02-10,South,Widget B,Consumer,Retail,4,420.91,1683.66,10
ORD-004946,2023-11-05,South,Widget C,SMB,Retail,4,229.09,916.34,5
ORD-004947,2024-08-03,East,Gadget Y,Enterprise,Online,3,226.14,678.43,5
ORD-004948,2024-06-03,North,Widget A,SMB,Retail,3,305.23,915.7,10
ORD-004949,2024-04-16,West,Service Plan,Enterprise,Online,3,442.5,1327.51,0
ORD-004950,2024-04-06,West,Gadget X,SMB,Partners,5,157.34,786.69,0
ORD-004951,2023-08-14,East,Gadget Y,SMB,Retail,3,226.44,679.33,0
ORD-004952,2024-09-04,East,Gadget X,SMB,Retail,4,21.26,85.02,0
ORD-004953,2023-10-30,West,Widget A,Consumer,Retail,7,345.73,2420.14,0
ORD-004954,2023-07-16,West,Widget B,SMB,Online,1,86.19,86.19,10
ORD-004955,2024-05-22,East,Gadget X,SMB,Online,2,433.94,867.87,5
ORD-004956,2023-11-19,West,Gadget Y,SMB,Online,1,461.08,461.08,0
ORD-004957,2024-07-18,West,Gadget X,SMB,Online,2,337.64,675.27,0
ORD-004958,2023-07-10,South,Widget A,Consumer,Online,4,30.95,123.8,0
ORD-004959,2024-06-24,East,Gadget Y,SMB,Retail,4,134.97,539.9,0
ORD-004960,2024-05-21,East,Widget B,SMB,Partners,3,344.72,1034.17,5
ORD-004961,2023-08-24,West,Widget A,Consumer,Online,4,135.84,,0
ORD-004962,2023-07-31,West,Widget C,SMB,Online,3,281.74,845.23,0
ORD-004963,2025-01-01,West,Service Plan,Enterprise,Online,4,162.32,649.26,0
ORD-004964,2024-02-29,West,Widget A,Consumer,Online,3,62.96,188.87,0
ORD-004965,2024-10-18,West,Widget B,Enterprise,Partners,2,169.53,339.05,20
ORD-004966,2023-01-13,South,Gadget Y,Enterprise,Online,2,391.7,783.4,0
ORD-004967,2023-01-21,East,Widget B,Enterprise,Partners,4,473.16,1892.65,5
ORD-004968,2023-12-01,North,Service Plan,Enterprise,Retail,3,160.57,481.71,0
ORD-004969,2024-03-05,South,Widget A,Enterprise,Online,2,492.0,983.99,5
ORD-004970,2024-10-20,West,Widget A,SMB,Retail,2,336.85,673.7,0
ORD-004971,2024-07-07,South,Widget A,Enterprise,Online,3,117.88,353.64,0
ORD-004972,2023-09-28,South,Widget C,Consumer,Retail,4,418.49,1673.95,5
ORD-004973,2023-02-20,South,Widget A,Enterprise,Retail,4,247.55,990.19,0
ORD-004974,2024-08-12,East,Widget A,SMB,Partners,2,52.55,105.11,5
ORD-004975,2024-03-11,East,Service Plan,SMB,Online,4,5.88,23.52,0
ORD-004976,2023-11-29,South,Widget A,Consumer,Online,2,25.77,51.54,5
ORD-004977,2023-02-06,West,Widget C,SMB,Retail,3,113.06,339.18,0
ORD-004978,2023-07-23,South,Widget B,SMB,Partners,5,376.3,1881.49,0
ORD-004979,2023-01-16,South,Widget A,Consumer,Partners,2,135.01,270.03,0
ORD-004980,2023-09-11,East,Widget A,Consumer,Online,2,169.75,339.5,0
ORD-004981,2023-02-28,North,Widget C,Enterprise,Partners,1,387.55,387.55,0
ORD-004982,2023-06-14,East,Gadget Y,Enterprise,Online,3,30.93,92.79,0
ORD-004983,2023-08-31,East,Service Plan,Consumer,Partners,4,235.13,940.53,0
ORD-004984,2023-11-08,South,Widget B,SMB,Online,7,43.21,302.47,0
ORD-004985,2024-08-02,East,Widget A,Consumer,Online,2,225.61,451.21,0
ORD-004986,2023-10-21,West,Widget A,Enterprise,Partners,4,153.8,615.21,10
ORD-004987,2025-01-22,North,Widget C,SMB,Partners,4,41.62,166.5,5
ORD-004988,2025-03-12,East,Gadget Y,Consumer,Online,4,398.42,1593.67,0
ORD-004989,2023-12-24,East,Widget A,Enterprise,Partners,3,368.8,1106.41,5
ORD-004990,2024-02-18,West,Widget C,Enterprise,Retail,4,193.2,772.8,10
ORD-004991,2023-11-20,North,Gadget X,Enterprise,Online,6,415.05,2490.31,0
ORD-004992,2023-01-27,East,Widget B,SMB,Partners,4,222.44,889.76,5
ORD-004993,2023-03-26,North,Widget A,Enterprise,Retail,3,71.22,213.66,0
ORD-004994,2024-12-26,East,Widget A,Enterprise,Online,3,421.04,1263.13,0
ORD-004995,2023-03-16,West,Widget C,SMB,Online,4,9.43,37.71,0
ORD-004996,2023-04-10,North,Gadget Y,Consumer,Online,5,233.56,1167.8,0
ORD-004997,2024-12-11,North,Widget B,Enterprise,Retail,4,50.47,201.89,15
ORD-004998,2025-03-26,West,Widget A,Enterprise,Online,1,106.96,106.96,0
ORD-004999,2024-06-18,East,Gadget X,SMB,Online,1,423.34,423.34,5
ORD-005000,2024-08-07,South,Gadget Y,Enterprise,Retail,6,50.57,303.42,0
ORD-005001,2024-08-15,West,Gadget X,Enterprise,Retail,4,360.46,1441.84,0
ORD-005002,2023-07-01,North,Gadget Y,Consumer,Online,1,422.35,422.35,5
ORD-005003,2024-03-12,South,Widget B,SMB,Online,10,341.56,3415.59,10
ORD-005004,2025-05-20,East,Widget A,Enterprise,Online,4,49.7,198.8,0
ORD-005005,2024-05-02,South,Widget B,Enterprise,Online,4,395.71,1582.83,0
ORD-005006,2025-05-04,North,Gadget Y,SMB,Partners,5,390.47,1952.37,0
ORD-005007,2024-12-08,East,Widget B,Consumer,Online,3,457.42,1372.27,0
ORD-005008,2024-10-31,West,Widget B,Enterprise,Online,4,220.13,880.54,5
ORD-005009,2023-03-26,South,Widget A,SMB,Online,5,251.08,1255.41,5
ORD-005010,2025-02-06,South,Gadget X,SMB,Retail,2,345.19,690.38,0
ORD-005011,2024-04-17,East,Widget A,Enterprise,Retail,1,120.14,120.14,0
ORD-005012,2024-04-24,South,Widget C,SMB,Online,7,56.84,397.91,0
ORD-005013,2023-06-13,North,Widget C,Enterprise,Online,1,96.3,96.3,0
ORD-005014,2023-10-04,East,Gadget X,Enterprise,Online,4,282.7,1130.81,0
ORD-005015,2025-03-02,East,Widget B,Enterprise,Partners,4,51.11,204.43,10
ORD-005016,2025-05-19,East,Widget B,Consumer,Online,2,97.45,194.9,0
ORD-005017,2023-08-06,West,Service Plan,SMB,Retail,3,217.65,652.95,0
ORD-005018,2023-07-03,South,Widget B,Consumer,Online,2,421.65,843.3,20
ORD-005019,2024-11-08,West,Widget A,Consumer,Retail,3,348.05,1044.16,5
ORD-005020,2024-12-02,West,Widget B,Consumer,Online,3,232.02,696.05,5
ORD-005021,2024-08-23,East,Gadget X,Consumer,Online,1,49.5,49.5,0
ORD-005022,2025-03-04,North,Gadget X,Enterprise,Partners,6,114.63,687.8,0
ORD-005023,2025-05-24,South,Gadget X,SMB,Online,2,441.27,882.53,5
ORD-005024,2023-04-01,North,Widget B,SMB,Retail,3,447.32,1341.96,5
ORD-005025,2023-07-23,East,Gadget X,Consumer,Retail,1,120.68,120.68,0
ORD-005026,2024-12-19,South,Service Plan,Enterprise,Online,1,82.11,82.11,20
ORD-005027,2023-01-01,West,Gadget Y,Consumer,Partners,2,427.67,855.34,0
ORD-005028,2024-08-22,East,Service Plan,Enterprise,Online,1,344.64,344.64,5
ORD-005029,2025-05-19,East,Widget C,SMB,Partners,2,27.61,55.21,0
ORD-005030,2023-08-04,West,Widget A,Enterprise,Online,2,360.35,720.7,15
ORD-005031,2023-05-15,West,Gadget X,Consumer,Partners,5,302.91,1514.54,0
ORD-005032,2023-09-01,East,Widget A,SMB,Online,3,485.76,1457.29,0
ORD-005033,2024-05-31,North,Gadget X,SMB,Online,4,38.36,153.45,0
ORD-005034,2024-01-26,South,Gadget X,Enterprise,Online,2,71.26,142.52,0
ORD-005035,2024-04-30,North,Gadget X,Enterprise,Online,2,162.61,325.22,5
ORD-005036,2024-09-21,East,Widget B,SMB,Online,4,231.37,925.46,0
ORD-005037,2024-06-11,West,Widget A,Consumer,Retail,3,471.5,1414.49,5
ORD-005038,2024-11-08,North,Widget A,SMB,Retail,4,128.94,515.78,0
ORD-005039,2025-04-01,East,Widget A,Consumer,Online,1,22.16,22.16,0
ORD-005040,2023-11-21,North,Gadget Y,SMB,Online,5,330.59,1652.94,0
ORD-005041,2025-01-08,West,Service Plan,Enterprise,Retail,3,275.61,826.83,0
ORD-005042,2023-10-01,South,Widget B,Consumer,Online,5,40.89,204.44,5
ORD-005043,2024-07-25,East,Gadget X,Enterprise,Retail,4,325.35,1301.41,0
ORD-005044,2023-02-15,South,Widget A,Consumer,Online,3,196.15,588.44,0
ORD-005045,2023-01-17,North,Gadget X,SMB,Online,3,434.33,1302.98,5
ORD-005046,2023-05-14,East,Widget C,Enterprise,Online,2,125.42,250.84,10
ORD-005047,2024-04-15,East,Service Plan,Consumer,Online,7,196.3,1374.11,0
ORD-005048,2025-01-05,North,Service Plan,Enterprise,Online,4,416.62,1666.47,0
ORD-005049,2023-10-19,West,Gadget X,Consumer,Retail,1,34.0,34.0,5
ORD-005050,2023-08-29,West,Widget A,Enterprise,Partners,2,127.88,255.76,5
ORD-005051,2023-10-08,West,Gadget X,SMB,Retail,5,346.94,1734.68,0
ORD-005052,2023-07-01,North,Widget B,Enterprise,Retail,4,94.95,379.81,15
ORD-005053,2024-04-21,South,Widget A,Enterprise,Online,4,412.32,1649.29,5
ORD-005054,2023-06-17,West,Gadget X,SMB,Retail,3,331.11,993.33,5
ORD-005055,2023-08-06,,Widget A,Enterprise,Online,1,243.09,243.09,15
ORD-005056,2023-08-08,North,Widget A,Enterprise,Online,5,481.41,2407.07,10
ORD-005057,2024-06-21,South,Widget C,SMB,Partners,2,12.27,24.55,0
ORD-005058,2023-01-12,West,Widget C,SMB,Retail,3,249.14,747.42,0
ORD-005059,2024-03-24,North,Widget C,SMB,Online,5,474.09,2370.47,5
ORD-005060,2023-05-22,West,Service Plan,Enterprise,Online,2,216.45,432.91,5
ORD-005061,2025-04-09,South,Widget A,Enterprise,Online,1,234.44,234.44,0
ORD-005062,2024-12-04,North,Gadget Y,SMB,Partners,2,104.2,208.4,0
ORD-005063,2024-04-26,South,Widget C,SMB,Online,2,322.25,644.49,0
ORD-005064,2024-10-10,West,Service Plan,Enterprise,Online,3,68.03,204.09,10
ORD-005065,2025-06-10,South,Service Plan,Enterprise,Retail,2,143.6,287.2,0
ORD-005066,2024-12-05,South,Widget B,Consumer,Online,4,404.07,1616.3,0
ORD-005067,2023-06-08,East,Widget A,Consumer,Online,6,112.71,676.28,10
ORD-005068,2023-11-17,East,Widget B,Consumer,Online,2,115.12,230.23,0
ORD-005069,2023-01-20,South,Gadget X,Consumer,Retail,4,40.44,161.75,15
ORD-005070,2025-04-07,South,Widget A,SMB,Partners,4,464.11,1856.42,0
ORD-005071,2025-03-25,West,Widget B,Consumer,Online,5,254.44,1272.18,5
ORD-005072,2023-05-06,South,Widget A,SMB,Partners,4,184.13,736.53,15
ORD-005073,2024-06-19,,Widget A,SMB,Online,2,14.55,29.1,0
ORD-005074,2024-05-11,South,Gadget X,Enterprise,Online,3,139.85,419.56,0
ORD-005075,2025-03-31,North,Gadget X,SMB,Online,5,359.28,1796.4,5
ORD-005076,2024-11-10,South,Gadget Y,Consumer,Retail,2,371.24,742.49,10
ORD-005077,2024-05-08,East,Widget A,SMB,Retail,2,144.6,289.2,10
ORD-005078,2023-01-21,East,Widget C,SMB,Online,4,211.96,847.82,0
ORD-005079,2024-02-03,South,Widget B,SMB,Online,3,468.43,1405.28,5
ORD-005080,2023-04-01,South,Widget A,Consumer,Retail,2,437.6,875.2,5
ORD-005081,2024-05-29,North,Widget B,SMB,Online,2,145.52,291.03,0
ORD-005082,2023-08-04,South,Widget B,Enterprise,Partners,1,72.61,72.61,5
ORD-005083,2025-01-22,East,Gadget X,Enterprise,Retail,1,358.6,358.6,0
ORD-005084,2025-03-05,West,Gadget X,Consumer,Retail,2,386.79,773.59,0
ORD-005085,2023-09-07,East,Widget A,Enterprise,Partners,2,280.59,561.19,0
ORD-005086,2024-02-05,South,Gadget Y,Consumer,Online,4,16.21,64.82,0
ORD-005087,2024-03-15,West,Gadget Y,Consumer,Partners,2,358.97,717.94,20
ORD-005088,2024-04-17,East,Widget C,SMB,Retail,3,137.15,411.45,5
ORD-005089,2023-01-31,East,Widget A,SMB,Partners,4,235.57,942.27,0
ORD-005090,2023-10-07,North,Gadget X,Enterprise,Retail,5,250.92,1254.59,0
ORD-005091,2023-10-31,South,Service Plan,Enterprise,Partners,2,250.61,501.22,0
ORD-005092,2024-08-22,North,Gadget X,SMB,Partners,2,441.99,883.98,5
ORD-005093,2023-07-25,East,Gadget X,Consumer,Online,4,469.89,1879.55,0
ORD-005094,2024-08-16,West,Widget A,Consumer,Retail,4,441.26,1765.05,0
ORD-005095,2023-09-29,West,Widget B,SMB,Retail,3,485.59,1456.78,0
ORD-005096,2024-11-02,South,Widget A,Enterprise,Partners,3,94.44,283.32,20
ORD-005097,2023-07-02,South,Widget B,SMB,Partners,4,273.49,1093.96,10
ORD-005098,2024-11-22,West,Service Plan,SMB,Partners,2,452.07,904.15,15
ORD-005099,2024-04-07,North,Widget C,Enterprise,Partners,4,325.75,1303.01,0
ORD-005100,2025-01-04,South,Service Plan,Enterprise,Online,1,427.55,427.55,15
ORD-005101,2023-09-05,West,Widget A,Enterprise,Online,7,261.35,1829.48,0
ORD-005102,2025-03-29,West,Widget B,Consumer,Partners,3,91.15,273.46,0
ORD-005103,2024-07-26,East,Widget B,SMB,Online,2,272.06,544.12,0
ORD-005104,2025-03-16,North,Widget B,Consumer,Retail,8,84.4,675.23,0
ORD-005105,2024-08-12,North,Gadget X,Enterprise,Retail,2,488.12,976.24,0
ORD-005106,2024-12-04,North,Widget A,Enterprise,Online,4,313.73,1254.93,0
ORD-005107,2023-07-20,South,Widget A,Enterprise,Partners,1,363.83,363.83,5
ORD-005108,2024-01-10,North,Service Plan,Enterprise,Retail,1,326.6,326.6,0
ORD-005109,2023-08-06,South,Widget A,SMB,Online,4,187.28,749.14,5
ORD-005110,2025-01-03,,Gadget X,Consumer,Online,3,246.28,738.83,0
ORD-005111,2023-11-26,East,Widget C,Enterprise,Partners,3,297.14,891.41,15
ORD-005112,2025-06-17,North,Widget B,SMB,Online,3,426.68,1280.05,10
ORD-005113,2024-10-09,East,Gadget Y,SMB,Online,5,10.01,50.04,10
ORD-005114,2024-11-10,South,Widget A,Enterprise,Partners,2,326.87,653.75,5
ORD-005115,2023-12-30,North,Widget A,Enterprise,Online,5,452.91,2264.54,0
ORD-005116,2024-10-12,South,Widget A,SMB,Partners,7,341.86,2393.04,0
ORD-005117,2023-08-01,South,Widget B,Enterprise,Online,2,326.1,652.2,15
ORD-005118,2024-09-20,South,Gadget X,SMB,Online,2,83.31,166.62,5
ORD-005119,2024-12-03,South,Widget B,Consumer,Online,5,497.07,2485.36,10
ORD-005120,2023-02-28,South,Gadget X,Enterprise,Retail,2,143.49,286.97,10
ORD-005121,2023-08-05,South,Widget C,Enterprise,Online,5,167.56,837.78,0
ORD-005122,2024-11-23,North,Widget A,Consumer,Online,2,291.52,583.04,15
ORD-005123,2024-08-18,East,Widget A,Consumer,Partners,2,389.76,779.51,5
ORD-005124,2025-03-31,East,Gadget X,Enterprise,Retail,1,295.56,295.56,0
ORD-005125,2023-06-29,East,Widget A,Enterprise,Online,2,87.6,175.2,0
ORD-005126,2024-01-15,East,Widget B,SMB,Partners,3,245.15,735.45,10
ORD-005127,2023-10-07,South,Widget A,Consumer,Partners,4,222.1,888.4,0
ORD-005128,2023-10-23,East,Widget B,Enterprise,Retail,4,34.15,136.62,10
ORD-005129,2023-12-04,West,Widget B,SMB,Online,2,381.81,763.61,0
ORD-005130,2024-10-19,West,Widget C,SMB,Online,2,104.05,208.11,5
ORD-005131,2024-02-19,South,Widget A,Consumer,Partners,2,329.27,658.54,0
ORD-005132,2025-04-28,West,Widget B,SMB,Retail,3,291.3,873.91,0
ORD-005133,2024-06-22,West,Widget A,Enterprise,Online,6,26.64,159.83,10
ORD-005134,2024-03-19,East,Widget A,Enterprise,Online,1,397.53,397.53,5
ORD-005135,2023-08-26,West,Widget A,Enterprise,Online,4,209.27,837.09,0
ORD-005136,2023-04-20,North,Widget A,Enterprise,Partners,1,144.08,144.08,0
ORD-005137,2024-02-21,West,Service Plan,Enterprise,Online,4,285.72,1142.88,0
ORD-005138,2023-06-22,East,Widget C,Enterprise,Online,1,54.4,54.4,5
ORD-005139,2023-09-29,North,Widget A,Enterprise,Retail,4,133.38,533.53,0
ORD-005140,2024-01-20,East,Gadget X,SMB,Online,4,416.27,1665.09,5
ORD-005141,2023-08-21,,Widget B,Consumer,Online,3,9.55,28.66,10
ORD-005142,2024-12-14,West,Widget C,Enterprise,Online,3,127.58,382.73,5
ORD-005143,2024-02-07,West,Gadget X,Enterprise,Retail,4,438.27,1753.08,0
ORD-005144,2023-08-27,North,Widget A,SMB,Online,5,367.14,1835.71,0
ORD-005145,2024-11-01,North,Widget C,Enterprise,Online,4,349.46,1397.85,0
ORD-005146,2024-11-26,South,Widget A,Enterprise,Online,5,468.06,2340.31,0
ORD-005147,2024-01-10,,Gadget Y,Consumer,Online,4,19.05,76.18,15
ORD-005148,2024-04-06,East,Widget A,SMB,Partners,4,491.84,1967.36,0
ORD-005149,2024-08-29,South,Service Plan,SMB,Partners,4,326.78,1307.11,0
ORD-005150,2024-02-06,West,Widget C,SMB,Retail,4,335.36,1341.44,10
ORD-005151,2023-01-04,North,Widget B,Enterprise,Online,1,452.46,452.46,0
ORD-005152,2024-03-17,West,Widget B,Consumer,Online,3,213.44,640.33,0
ORD-005153,2024-07-31,North,Gadget X,SMB,Retail,1,41.99,41.99,10
ORD-005154,2023-08-15,North,Gadget Y,Enterprise,Online,3,21.53,64.59,5
ORD-005155,2023-07-26,North,Gadget X,Consumer,Online,3,389.03,1167.08,0
ORD-005156,2023-05-11,North,Gadget X,Enterprise,Retail,1,248.64,248.64,5
ORD-005157,2023-09-19,South,Widget B,SMB,Retail,4,373.64,1494.55,0
ORD-005158,2023-02-08,South,Widget A,Consumer,Online,1,490.1,490.1,5
ORD-005159,2023-05-10,South,Gadget X,Consumer,Online,2,53.59,107.18,15
ORD-005160,2024-07-01,North,Widget C,Enterprise,Retail,2,129.12,258.24,0
ORD-005161,2025-03-07,North,Gadget X,Enterprise,Online,1,160.92,160.92,10
ORD-005162,2023-09-15,West,Widget A,Enterprise,Retail,2,49.22,98.45,5
ORD-005163,2023-01-16,South,Widget A,Enterprise,Online,1,10.36,10.36,5
ORD-005164,2025-03-22,West,Gadget X,Enterprise,Retail,6,346.27,2077.6,0
ORD-005165,2024-06-12,East,Widget B,Enterprise,Retail,1,11.79,11.79,0
ORD-005166,2025-03-29,West,Widget C,Consumer,Partners,3,394.89,1184.68,0
ORD-005167,2024-01-13,South,Service Plan,Enterprise,Retail,4,43.14,172.55,0
ORD-005168,2023-05-27,East,Service Plan,Consumer,Online,6,80.2,481.21,20
ORD-005169,2023-12-10,West,Widget B,Enterprise,Online,2,405.43,810.86,10
ORD-005170,2025-06-09,East,Gadget X,Enterprise,Online,5,453.47,2267.34,5
ORD-005171,2024-04-02,South,Widget B,Enterprise,Retail,5,468.72,2343.59,15
ORD-005172,2023-04-09,South,Widget B,Enterprise,Online,2,474.0,948.0,5
ORD-005173,2025-04-22,East,Gadget X,SMB,Retail,4,451.3,1805.21,10
ORD-005174,2023-10-20,North,Gadget X,Consumer,Retail,3,219.96,659.87,0
ORD-005175,2024-12-11,West,Gadget Y,SMB,Online,4,331.72,1326.89,0
ORD-005176,2024-06-05,East,Gadget X,Consumer,Retail,4,396.73,1586.91,5
ORD-005177,2023-09-26,South,Gadget X,Enterprise,Online,2,336.87,673.75,0
ORD-005178,2023-08-15,South,Widget A,Consumer,Online,3,83.39,,0
ORD-005179,2023-09-20,West,Widget B,SMB,Online,5,72.97,364.86,15
ORD-005180,2024-01-28,South,Widget B,SMB,Online,4,25.87,103.48,5
ORD-005181,2024-08-09,West,Widget C,Enterprise,Online,1,94.91,94.91,0
ORD-005182,2024-04-23,South,Service Plan,Enterprise,Online,2,150.63,301.26,0
ORD-005183,2024-02-22,West,Service Plan,Consumer,Partners,2,72.92,145.84,0
ORD-005184,2023-11-19,East,Service Plan,Enterprise,Online,3,176.31,528.93,15
ORD-005185,2024-05-12,North,Gadget X,Enterprise,Online,7,101.61,711.24,0
ORD-005186,2024-06-20,South,Widget A,Enterprise,Online,3,288.94,866.81,0
ORD-005187,2025-06-03,North,Widget A,SMB,Online,4,115.83,463.33,5
ORD-005188,2025-02-08,South,Widget A,Enterprise,Online,5,405.82,2029.1,0
